join_order;execution_tree;time_total;mem_peak;time_load;mem_load;time_filters;mem_filters;time_joins;mem_joins
[9, 5, 6, 0, 7, 4, 10, 8, 2, 1, 3, 11];((cct2[s]cct2.kind[like]['%complete%'])[X](((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X](n[X]((cct1[s]cct1.kind[in]['cast'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](ci[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]cc)))[XS]mk.movie_id=ci.movie_id)))[XS]t.id=mk.movie_id[XS]t.id=cc.movie_id);51.186901807785034;4505531844;36.01404047012329;7658144545;45.17197847366333;4672469035;[45.86026215553284, 45.87278127670288, 48.33747959136963, 48.77922868728638, 49.513423919677734, 49.51504945755005, 49.51785397529602, 50.97274351119995, 51.18057060241699, 51.182594776153564, 51.183241844177246, 51.186898946762085];[4505531844, 3495913840, 4504766472, 1653237834, 1213644761, 1004899357, 1004914267, 1340619116, 166765884, 507191, 487508, 532455]
[9, 5, 6, 0, 7, 4, 10, 8, 2, 1, 3, 11];((cct2[s]cct2.kind[like]['%complete%'])[X](((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X](n[X]((cct1[s]cct1.kind[in]['cast'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](ci[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]cc)))[XS]mk.movie_id=ci.movie_id)))[XS]t.id=mk.movie_id[XS]t.id=cc.movie_id);53.93799567222595;4505532364;38.2257182598114;7658140403;47.40878748893738;4672469782;[48.21089959144592, 48.22365593910217, 50.77713990211487, 51.338794231414795, 52.07156753540039, 52.073256492614746, 52.076109647750854, 53.70959997177124, 53.93149447441101, 53.93358254432678, 53.93421483039856, 53.937992811203];[4505532364, 3495914355, 4504767045, 1653238349, 1213645281, 1004899873, 1004914261, 1340619110, 166765878, 506779, 487212, 532043]
[9, 5, 6, 0, 7, 4, 10, 8, 2, 1, 3, 11];((cct2[s]cct2.kind[like]['%complete%'])[X](((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X](n[X]((cct1[s]cct1.kind[in]['cast'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](ci[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]cc)))[XS]mk.movie_id=ci.movie_id)))[XS]t.id=mk.movie_id[XS]t.id=cc.movie_id);50.37623953819275;4505531663;35.88134527206421;7658145596;44.40714979171753;4672468979;[45.05455207824707, 45.0676703453064, 47.61985683441162, 48.09402108192444, 48.774988651275635, 48.776745557785034, 48.7797589302063, 50.139068841934204, 50.36954164505005, 50.37181115150452, 50.37243890762329, 50.3762366771698];[4505531663, 3495913756, 4504766393, 1653237755, 1213644684, 1004898700, 1004913552, 1340618401, 166765169, 505548, 485981, 531160]
[9, 5, 6, 0, 7, 4, 10, 8, 2, 1, 3, 11];((cct2[s]cct2.kind[like]['%complete%'])[X](((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X](n[X]((cct1[s]cct1.kind[in]['cast'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](ci[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]cc)))[XS]mk.movie_id=ci.movie_id)))[XS]t.id=mk.movie_id[XS]t.id=cc.movie_id);48.67085862159729;4505535529;34.0025794506073;7658149005;42.56222987174988;4672472840;[43.2280547618866, 43.237854957580566, 45.819902181625366, 46.28441882133484, 47.014596700668335, 47.01619577407837, 47.019081115722656, 48.443540811538696, 48.66502141952515, 48.666725158691406, 48.66727638244629, 48.67085599899292];[4505535529, 3495917520, 4504770210, 1653241625, 1213648499, 1004902636, 1004917488, 1340622337, 166769047, 510180, 490555, 535502]
[0, 2, 8, 7, 6, 9, 11, 5, 3, 1, 4, 10];((cct1[s]cct1.kind[in]['cast'])[X]((((((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]ci)))[X]cc)))[XS]t.id=cc.movie_id[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id);63.75832748413086;7105748277;35.005606174468994;7658148879;43.63370990753174;4672472393;[44.63276219367981, 49.05783033370972, 56.26046943664551, 63.63610315322876, 63.648497343063354, 63.74469017982483, 63.74755358695984, 63.752336740493774, 63.75378942489624, 63.75434875488281, 63.754873752593994, 63.75832509994507];[4448544531, 6390039816, 7105748277, 3194224734, 121904664, 257037736, 2499046, 4873438, 510788, 490307, 490412, 535672]
[0, 2, 8, 7, 6, 9, 11, 5, 3, 1, 4, 10];((cct1[s]cct1.kind[in]['cast'])[X]((((((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]ci)))[X]cc)))[XS]t.id=cc.movie_id[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id);65.53380274772644;7105742724;34.188735485076904;7658141945;43.657469749450684;4672466435;[45.19193482398987, 49.66343355178833, 57.39558982849121, 65.40647006034851, 65.41836667060852, 65.51956391334534, 65.52244639396667, 65.5271258354187, 65.52919626235962, 65.52975821495056, 65.53027772903442, 65.53380012512207];[4448538626, 6390034263, 7105742724, 3194219231, 121899282, 257032470, 2493780, 4868172, 505531, 484876, 484981, 530415]
[0, 2, 8, 7, 6, 9, 11, 5, 3, 1, 4, 10];((cct1[s]cct1.kind[in]['cast'])[X]((((((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]ci)))[X]cc)))[XS]t.id=cc.movie_id[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id);63.90624189376831;7105745588;35.02812051773071;7658144967;43.66065716743469;4672470210;[44.66152310371399, 49.08284115791321, 56.234516620635986, 63.77432298660278, 63.78547143936157, 63.89312386512756, 63.895812034606934, 63.900351762771606, 63.90176033973694, 63.90229678153992, 63.902809381484985, 63.90623927116394];[4448542025, 6390037127, 7105745588, 3194222037, 121902146, 257035334, 2496586, 4870978, 508147, 487492, 487597, 533031]
[0, 2, 8, 7, 6, 9, 11, 5, 3, 1, 4, 10];((cct1[s]cct1.kind[in]['cast'])[X]((((((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]ci)))[X]cc)))[XS]t.id=cc.movie_id[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id);63.53496193885803;7105752643;35.09166646003723;7658145015;43.57110142707825;4672477211;[44.574474573135376, 48.93640065193176, 56.12940216064453, 63.40580725669861, 63.42083477973938, 63.521520376205444, 63.524317026138306, 63.52891159057617, 63.53040909767151, 63.530954360961914, 63.5314667224884, 63.53495907783508];[4448549296, 6390044124, 7105752643, 3194229153, 121909262, 257042392, 2503644, 4878036, 514351, 493638, 493743, 539235]
[0, 2, 8, 7, 6, 9, 11, 5, 3, 1, 4, 10];((cct1[s]cct1.kind[in]['cast'])[X]((((((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]ci)))[X]cc)))[XS]t.id=cc.movie_id[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id);63.663646936416626;7105747145;34.95483422279358;7658147899;43.4600555896759;4672471881;[44.500123023986816, 48.93618655204773, 56.20050120353699, 63.54323077201843, 63.55424356460571, 63.65055847167969, 63.65326738357544, 63.657769441604614, 63.65916919708252, 63.65970754623413, 63.66022515296936, 63.66364407539368];[4448543595, 6390038684, 7105747145, 3194223597, 121903706, 257036894, 2498088, 4872422, 509664, 488951, 489056, 534548]
[7, 1, 2, 5, 8, 4, 0, 6, 11, 10, 9, 3];(((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]((cct1[s]cct1.kind[in]['cast'])[X]((cct2[s]cct2.kind[like]['%complete%'])[X](((kt[s]kt.kind[in]['movie'])[X]((n[X]((((t[s]t.production_year[>]1950)[X]mk)[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]ci))[X]cc))[XS]mk.movie_id=ci.movie_id)[XS]ci.movie_id=cc.movie_id)))[XS]t.id=cc.movie_id;64.65638589859009;5936322652;34.77558660507202;7658153985;43.27856087684631;4672476749;[61.924236536026, 62.90332078933716, 63.29679489135742, 63.30780076980591, 64.6368498802185, 64.63916778564453, 64.64382362365723, 64.64534759521484, 64.64912152290344, 64.6521406173706, 64.65515041351318, 64.65638303756714];[5936322652, 2553667802, 1584010703, 889316140, 1211584927, 1617441, 1949684, 1665611, 2011148, 2055747, 1071840, 517523]
[7, 1, 2, 5, 8, 4, 0, 6, 11, 10, 9, 3];(((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]((cct1[s]cct1.kind[in]['cast'])[X]((cct2[s]cct2.kind[like]['%complete%'])[X](((kt[s]kt.kind[in]['movie'])[X]((n[X]((((t[s]t.production_year[>]1950)[X]mk)[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]ci))[X]cc))[XS]mk.movie_id=ci.movie_id)[XS]ci.movie_id=cc.movie_id)))[XS]t.id=cc.movie_id;67.82199907302856;5936324973;35.41570043563843;7658144396;43.74699854850769;4672478432;[63.851678133010864, 64.84865021705627, 65.45133948326111, 65.48189735412598, 67.80048274993896, 67.80340361595154, 67.8087706565857, 67.81037950515747, 67.81424689292908, 67.81737852096558, 67.82066440582275, 67.82199621200562];[5936324973, 2553669924, 1584012825, 889318320, 1211586991, 1618867, 1951226, 1666278, 2012105, 2056820, 1072913, 518190]
[7, 1, 2, 5, 8, 4, 0, 6, 11, 10, 9, 3];(((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]((cct1[s]cct1.kind[in]['cast'])[X]((cct2[s]cct2.kind[like]['%complete%'])[X](((kt[s]kt.kind[in]['movie'])[X]((n[X]((((t[s]t.production_year[>]1950)[X]mk)[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]ci))[X]cc))[XS]mk.movie_id=ci.movie_id)[XS]ci.movie_id=cc.movie_id)))[XS]t.id=cc.movie_id;66.4095687866211;5936317729;35.152050733566284;7658142903;43.865867376327515;4672471304;[63.70111870765686, 64.65439224243164, 65.04331398010254, 65.05478692054749, 66.39072012901306, 66.39288854598999, 66.39733290672302, 66.39881753921509, 66.40246391296387, 66.40539360046387, 66.40836358070374, 66.40956616401672];[5936317729, 2553663096, 1584005997, 889311492, 1211580279, 1612904, 1945263, 1660890, 2006369, 2051026, 1067119, 512802]
[7, 1, 2, 5, 8, 4, 0, 6, 11, 10, 9, 3];(((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]((cct1[s]cct1.kind[in]['cast'])[X]((cct2[s]cct2.kind[like]['%complete%'])[X](((kt[s]kt.kind[in]['movie'])[X]((n[X]((((t[s]t.production_year[>]1950)[X]mk)[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]ci))[X]cc))[XS]mk.movie_id=ci.movie_id)[XS]ci.movie_id=cc.movie_id)))[XS]t.id=cc.movie_id;68.14919066429138;5936322843;34.79483461380005;7658153655;43.33866500854492;4672476354;[64.5252058506012, 65.82970356941223, 66.42743849754333, 66.44329857826233, 68.12739109992981, 68.13107824325562, 68.13647270202637, 68.13805794715881, 68.14172077178955, 68.14491248130798, 68.14798140525818, 68.14918804168701];[5936322843, 2553667998, 1584010899, 889316278, 1211584949, 1617226, 1949411, 1665333, 2010928, 2055469, 1071562, 516027]
[7, 1, 2, 5, 8, 4, 0, 6, 11, 10, 9, 3];(((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]((cct1[s]cct1.kind[in]['cast'])[X]((cct2[s]cct2.kind[like]['%complete%'])[X](((kt[s]kt.kind[in]['movie'])[X]((n[X]((((t[s]t.production_year[>]1950)[X]mk)[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]ci))[X]cc))[XS]mk.movie_id=ci.movie_id)[XS]ci.movie_id=cc.movie_id)))[XS]t.id=cc.movie_id;70.14937210083008;5936320987;39.05473208427429;7658151674;47.99456191062927;4672474811;[67.43209147453308, 68.40923285484314, 68.8045163154602, 68.81840205192566, 70.12926578521729, 70.13194012641907, 70.13670873641968, 70.13825273513794, 70.1419448852539, 70.14513444900513, 70.14814162254333, 70.14936947822571];[5936320987, 2553665697, 1584008598, 889314093, 1211582822, 1614867, 1947168, 1662336, 2008221, 2052878, 1068971, 513900]
[11, 9, 4, 0, 3, 8, 7, 2, 6, 5, 1, 10];((cct1[s]cct1.kind[in]['cast'])[X](((((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]cc))[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]ci))))[XS]ci.movie_id=cc.movie_id[XS]mk.movie_id=cc.movie_id[XS]t.id=mk.movie_id);50.652403354644775;4495192056;34.38863229751587;7658143684;42.92751383781433;4672470880;[43.49982929229736, 43.594733238220215, 46.1775107383728, 46.686869859695435, 46.88105249404907, 48.824344635009766, 50.600401639938354, 50.646034717559814, 50.64777231216431, 50.64835286140442, 50.64888954162598, 50.65240001678467];[4367434145, 3744305983, 4495192056, 1708647904, 1245346205, 1659603164, 484631080, 14865202, 509073, 488367, 488479, 533312]
[11, 9, 4, 0, 3, 8, 7, 2, 6, 5, 1, 10];((cct1[s]cct1.kind[in]['cast'])[X](((((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]cc))[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]ci))))[XS]ci.movie_id=cc.movie_id[XS]mk.movie_id=cc.movie_id[XS]t.id=mk.movie_id);51.34850573539734;4495192558;35.14249062538147;7658143408;43.71410655975342;4672471538;[44.266993284225464, 44.36240005493164, 46.9174542427063, 47.389798402786255, 47.591002225875854, 49.56909728050232, 51.306476354599, 51.34193778038025, 51.343753814697266, 51.344348192214966, 51.344886302948, 51.34850263595581];[4367434967, 3744306669, 4495192558, 1708648399, 1245346700, 1659603717, 484631628, 14865806, 509266, 488676, 488788, 533679]
[11, 9, 4, 0, 3, 8, 7, 2, 6, 5, 1, 10];((cct1[s]cct1.kind[in]['cast'])[X](((((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]cc))[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]ci))))[XS]ci.movie_id=cc.movie_id[XS]mk.movie_id=cc.movie_id[XS]t.id=mk.movie_id);51.00502920150757;4495193395;34.91159629821777;7658148649;43.36229753494263;4672472408;[43.88604164123535, 43.97925639152527, 46.516977071762085, 47.000139236450195, 47.20703196525574, 49.13730788230896, 50.94874024391174, 50.99883460998535, 51.00045037269592, 51.000993728637695, 51.00151872634888, 51.00502610206604];[4367435538, 3744307438, 4495193395, 1708649236, 1245347537, 1659604554, 484632417, 14866544, 510990, 490400, 490512, 535403]
[11, 9, 4, 0, 3, 8, 7, 2, 6, 5, 1, 10];((cct1[s]cct1.kind[in]['cast'])[X](((((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]cc))[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]ci))))[XS]ci.movie_id=cc.movie_id[XS]mk.movie_id=cc.movie_id[XS]t.id=mk.movie_id);51.635939836502075;4495190857;35.2514705657959;7658145018;43.9238498210907;4672469387;[44.529032468795776, 44.62473177909851, 47.12234878540039, 47.60108685493469, 47.81385922431946, 49.81430101394653, 51.59217047691345, 51.62937092781067, 51.63118624687195, 51.63177967071533, 51.63232207298279, 51.63593649864197];[4367432932, 3744304784, 4495190857, 1708646761, 1245345062, 1659602021, 484629995, 14864059, 506828, 486354, 486466, 531357]
[11, 9, 4, 0, 3, 8, 7, 2, 6, 5, 1, 10];((cct1[s]cct1.kind[in]['cast'])[X](((((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]cc))[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](n[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]ci))))[XS]ci.movie_id=cc.movie_id[XS]mk.movie_id=cc.movie_id[XS]t.id=mk.movie_id);51.749496936798096;4495192272;35.7934148311615;7658146232;44.26250886917114;4672471043;[44.77973413467407, 44.87283682823181, 47.39741349220276, 47.888357162475586, 48.088895082473755, 49.93958902359009, 51.6931939125061, 51.7427294254303, 51.7446722984314, 51.74526858329773, 51.745808124542236, 51.74949359893799];[4367434308, 3744306310, 4495192272, 1708648118, 1245346419, 1659603378, 484631294, 14865416, 509862, 489330, 489442, 534043]
[0, 3, 6, 9, 10, 11, 5, 7, 8, 1, 4, 2];((((n[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]cc)))))))[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id[XS]t.id=ci.movie_id;54.814531564712524;4448542992;37.66455125808716;7658142823;46.39737892150879;4672471197;[47.48580980300903, 47.67816662788391, 51.8040988445282, 51.904226779937744, 52.22529125213623, 52.55538868904114, 52.82720470428467, 53.16835141181946, 54.81085777282715, 54.81345200538635, 54.8140013217926, 54.81452775001526];[4448542992, 3251931084, 4104495473, 1595712382, 2041493582, 1987109671, 1573363303, 1073433157, 1211190722, 509253, 487484, 487596]
[0, 3, 6, 9, 10, 11, 5, 7, 8, 1, 4, 2];((((n[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]cc)))))))[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id[XS]t.id=ci.movie_id;49.865291595458984;4448543895;34.827377796173096;7658142094;43.29259133338928;4672471869;[44.24934720993042, 44.44060516357422, 47.24176502227783, 47.339755058288574, 47.62761354446411, 47.93080520629883, 48.135783433914185, 48.46210980415344, 49.86178231239319, 49.86415100097656, 49.86474871635437, 49.86528778076172];[4448543895, 3251932265, 4104496775, 1595713742, 2041494768, 1987110799, 1573364431, 1073434333, 1211191896, 510132, 488595, 488707]
[0, 3, 6, 9, 10, 11, 5, 7, 8, 1, 4, 2];((((n[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]cc)))))))[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id[XS]t.id=ci.movie_id;50.31401324272156;4448540622;35.19942903518677;7658141140;43.66572594642639;4672468537;[44.657848596572876, 44.849377393722534, 47.67041063308716, 47.77171850204468, 48.057132959365845, 48.35349941253662, 48.55974340438843, 48.888049364089966, 50.31052613258362, 50.31287884712219, 50.31347703933716, 50.31400990486145];[4448540622, 3251928929, 4104493441, 1595710466, 2041491550, 1987107581, 1573361155, 1073431072, 1211188577, 505593, 484114, 484226]
[0, 3, 6, 9, 10, 11, 5, 7, 8, 1, 4, 2];((((n[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]cc)))))))[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id[XS]t.id=ci.movie_id;49.53712821006775;4448542682;34.65682673454285;7658144936;42.95689845085144;4672470598;[43.949451208114624, 44.14106106758118, 46.953609228134155, 47.049967527389526, 47.340370178222656, 47.64196467399597, 47.84807467460632, 48.1587860584259, 49.53356981277466, 49.535987854003906, 49.53658318519592, 49.53712439537048];[4448542682, 3251931155, 4104495665, 1595712632, 2041493658, 1987109747, 1573363379, 1073433344, 1211190735, 508282, 486687, 486799]
[0, 3, 6, 9, 10, 11, 5, 7, 8, 1, 4, 2];((((n[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X](((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X]mk)[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X](((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]cc)))))))[XS]t.id=mk.movie_id[XS]mk.movie_id=ci.movie_id[XS]t.id=ci.movie_id;49.35600399971008;4448543099;34.29531526565552;7658141896;42.7828323841095;4672471019;[43.772398948669434, 43.96332669258118, 46.759262800216675, 46.855340242385864, 47.14105749130249, 47.4379448890686, 47.638553857803345, 47.94340801239014, 49.352319955825806, 49.354836225509644, 49.35545492172241, 49.35600018501282];[4448543099, 3251931575, 4104496027, 1595712994, 2041494020, 1987110051, 1573363625, 1073433428, 1211191049, 509416, 487821, 487933]
[0, 6, 10, 4, 5, 7, 9, 11, 3, 2, 8, 1];((n[X]((((kt[s]kt.kind[in]['movie'])[X](t[s]t.production_year[>]1950))[X]((cct2[s]cct2.kind[like]['%complete%'])[X]((k[s]k.keyword[in]['superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence'])[X](((chn[s]chn.name[not-like]%Sherlock%)[s]chn.name[like]['%Tony%Stark%', '%Iron%Man%'])[X]((mk[X]((cct1[s]cct1.kind[in]['cast'])[X](ci[X]cc)))[XS]mk.movie_id=cc.movie_id))))[XS]t.id=ci.movie_id)[XS]t.id=mk.movie_id;160.2987458705902;39514452721;35.974119901657104;7658143000;44.68124604225159;4672470856;[45.75718951225281, 48.71808457374573, 49.05949282646179, 58.21867561340332, 82.32843446731567, 152.0390226840973, 152.06975030899048, 152.07298946380615, 154.072407245636, 154.07731795310974, 160.29543590545654, 160.29873943328857];[4448542882, 4245625693, 2421336174, 32046008849, 39514452721, 20359736208, 1005218655, 1004918412, 1041746320, 875483367, 1211188229, 513024]
